,Название,Описание,Цена,words
8166,Велосипеды~Горный велосипед~Cube Access WLS Disc 27.5 (2017),,35000,"горный_ADJ,велосипед_NOUN"
8167,Велосипеды~Горный велосипед~Giant Trance 27.5 1 (2015),,197300,"горный_ADJ,велосипед_NOUN"
8168,Велосипеды~Шоссейный велосипед~Orbea Aqua Dama 10 (2014),,44100,"шоссейный_ADJ,велосипед_NOUN"
8169,Велосипеды~Горный велосипед~Forward Jade 4.0 disc (2015),,17720,"горный_ADJ,велосипед_NOUN"
8170,Велосипеды~Детский велосипед~Forward Unit 1.0 (2016),,8360,"детский_ADJ,велосипед_NOUN"
8171,Велосипеды~Дорожный велосипед~Giant Simple Seven W (2014),,22800,"дорожный_ADJ,велосипед_NOUN"
8172,Велосипеды~Дорожный велосипед~Format 5512 (2016),,23190,"дорожный_ADJ,велосипед_NOUN"
8173,Велосипеды~Шоссейный велосипед~Orbea Orca B105 (2013),,84880,"шоссейный_ADJ,велосипед_NOUN"
8174,Велосипеды~Детский велосипед~Rocky Mountain Edge 20  (2015),,25500,"детский_ADJ,велосипед_NOUN"
8175,Велосипеды~Детский велосипед~Stark Rocket 24.2 FS D (2017),,17840,"детский_ADJ,велосипед_NOUN"
8176,Велосипеды~Дорожный велосипед~Orbea Comfort 28 30 (2015),,29140,"дорожный_ADJ,велосипед_NOUN"
8177,Велосипеды~Дорожный велосипед~Kross Salt (2015),,31560,"дорожный_ADJ,велосипед_NOUN"
8178,Велосипеды~Горный велосипед~Scott Scale 20 (2012),,98450,"горный_ADJ,велосипед_NOUN"
8179,Велосипеды~Шоссейный велосипед~KHS Flite 300 Ladies (2014),,22720,"шоссейный_ADJ,велосипед_NOUN"
8180,Велосипеды~Горный велосипед~Focus Black Forest 27R 4.0 (2015),,69000,"горный_ADJ,велосипед_NOUN"
8181,Велосипеды~Дорожный велосипед~Trek 8.3 DS (2015),,42375,"дорожный_ADJ,велосипед_NOUN"
8182,Велосипеды~Шоссейный велосипед~Merida Reacto 400 (2018),,66670,"шоссейный_ADJ,велосипед_NOUN"
8183,Велосипеды~Дорожный велосипед~Forward Barcelona Air 1.0 (2017),,10700,"дорожный_ADJ,велосипед_NOUN"
8184,Велосипеды~Горный велосипед~Forward Terra 2.0 disc (2015),,15760,"горный_ADJ,велосипед_NOUN"
8185,Велосипеды~BMX велосипед~GT Speed Series Pro (2016),,99450,велосипед_NOUN
8186,Велосипеды~Горный велосипед~Merida Matts 6.40-MD (2015),,33218,"горный_ADJ,велосипед_NOUN"
8187,Велосипеды~Дорожный велосипед~Norco Indie 3 Forma (2016),,39950,"дорожный_ADJ,велосипед_NOUN"
8188,Велосипеды~Горный велосипед~Kellys Gate 30 (2018),,71508,"горный_ADJ,велосипед_NOUN"
8189,Велосипеды~Дорожный велосипед~Format 7733 (2015),,23200,"дорожный_ADJ,велосипед_NOUN"
8190,Велосипеды~Горный велосипед~Stinger Aragon 29 (2017),,14930,"горный_ADJ,велосипед_NOUN"
8191,Велосипеды~Детский велосипед~Forward Evia 20 (2017),,8440,"детский_ADJ,велосипед_NOUN"
8192,Велосипеды~Горный велосипед~Bergamont Trailster 6.0 (2015),,141900,"горный_ADJ,велосипед_NOUN"
8193,Велосипеды~Дорожный велосипед~Kellys Cristy 30 (2015),,28370,"дорожный_ADJ,велосипед_NOUN"
8194,Велосипеды~Детский велосипед~Format 7414  (2017),,18890,"детский_ADJ,велосипед_NOUN"
8195,Велосипеды~Дорожный велосипед~Orbea Comfort 26 30 Entrance  (2014),,29630,"дорожный_ADJ,велосипед_NOUN"
8196,Велосипеды~Дорожный велосипед~Schwinn Debutante (2017),,33670,"дорожный_ADJ,велосипед_NOUN"
8197,Велосипеды~Горный велосипед~Orbea Occam S10 (2013),,242720,"горный_ADJ,велосипед_NOUN"
8198,Велосипеды~Горный велосипед~KHS Alite 500 Ladies (2014),,20000,"горный_ADJ,велосипед_NOUN"
8199,Велосипеды~Горный велосипед~Kellys Phutura 10  (2014),,27724,"горный_ADJ,велосипед_NOUN"
8200,Велосипеды~Горный велосипед~GT Avalanche Comp (2016),,50050,"горный_ADJ,велосипед_NOUN"
8201,Велосипеды~Горный велосипед~Orbea Alma 29 H50 (2014),,77790,"горный_ADJ,велосипед_NOUN"
8202,Велосипеды~Детский велосипед~Forward Azure 24 (2016),,13090,"детский_ADJ,велосипед_NOUN"
8203,Велосипеды~Дорожный велосипед~Merida Crossway 900 (2017),,81900,"дорожный_ADJ,велосипед_NOUN"
8204,Велосипеды~Горный велосипед~Stels Miss 6100 MD 26 (2017),,12150,"горный_ADJ,велосипед_NOUN"
8205,Велосипеды~Шоссейный велосипед~Trek Domane 4.0 (2014),,92004,"шоссейный_ADJ,велосипед_NOUN"
8206,Велосипеды~Дорожный велосипед~Forward Rockford 1.0 (2017),,12480,"дорожный_ADJ,велосипед_NOUN"
8207,Велосипеды~Дорожный велосипед~Kross Silk (2015),,31800,"дорожный_ADJ,велосипед_NOUN"
8208,Велосипеды~Горный велосипед~Scott Scale RC (2012),,260100,"горный_ADJ,велосипед_NOUN"
8209,Велосипеды~Детский велосипед~Stels Arrow 12  (2017),,3870,"детский_ADJ,велосипед_NOUN"
8210,Велосипеды~Детский велосипед~Forward Comanche 1.0 (2016),,10440,"детский_ADJ,велосипед_NOUN"
8211,Велосипеды~Дорожный велосипед~Bergamont Helix 4.0 Gent C1 (2015),,36300,"дорожный_ADJ,велосипед_NOUN"
8212,Велосипеды~Горный велосипед~Giant XTC Advanced 27.5 3 (2015),,113500,"горный_ADJ,велосипед_NOUN"
8213,Велосипеды~Горный велосипед~Scott Voltage YZ 10 (2015),,30549,"горный_ADJ,велосипед_NOUN"
8214,Велосипеды~Горный велосипед~Cube AMS 100 C:68 SL 29 (2017),,331900,"горный_ADJ,велосипед_NOUN"
8215,Велосипеды~Горный велосипед~Trek Skye (2014),,21570,"горный_ADJ,велосипед_NOUN"
8216,Велосипеды~Горный велосипед~Cannondale Catalyst 1 (2016),,26000,"горный_ADJ,велосипед_NOUN"
8217,Велосипеды~Детский велосипед~Scool XXlite 18 3sp (2015),,20000,"детский_ADJ,велосипед_NOUN"
8218,Велосипеды~Горный велосипед~Commencal Meta AM Race BOS (2015),,301200,"горный_ADJ,велосипед_NOUN"
8219,Велосипеды~Горный велосипед~Haibike Fatcurve 6.30 (2016),,159900,"горный_ADJ,велосипед_NOUN"
8220,Велосипеды~Электровелосипед~Scott E-Spark 700 Tuned (2018),,519809,велосипед_NOUN
8221,Велосипеды~Горный велосипед~Cronus Holts 2.0 (2015),,26127,"горный_ADJ,велосипед_NOUN"
8222,Велосипеды~Детский велосипед~Stels Navigator 470 MD  (2017),,21040,"детский_ADJ,велосипед_NOUN"
8223,Велосипеды~Горный велосипед~Stevens 6 S (2012),,39500,"горный_ADJ,велосипед_NOUN"
8224,Велосипеды~Дорожный велосипед~Orbea Comfort 28 30 Entrance EQ (2014),,32130,"дорожный_ADJ,велосипед_NOUN"
8225,Велосипеды~Дорожный велосипед~Commencal Le Route 1 (2013),,77600,"дорожный_ADJ,велосипед_NOUN"
8226,Велосипеды~Детский велосипед~Kellys Kiter 30 24 (2018),,23383,"детский_ADJ,велосипед_NOUN"
8227,Велосипеды~Детский велосипед~Forward Timba boy (2016),,7330,"детский_ADJ,велосипед_NOUN"
8228,Велосипеды~Дорожный велосипед~Haro Bridgeport (2015),,25110,"дорожный_ADJ,велосипед_NOUN"
8229,Велосипеды~Горный велосипед~Merida Big.Seven XT-Edition (2018),,73750,"горный_ADJ,велосипед_NOUN"
8230,Велосипеды~Горный велосипед~Silverback Stride 15 (2015),,28200,"горный_ADJ,велосипед_NOUN"
8231,Велосипеды~Шоссейный велосипед~Scott FOIL 10 (2017),,324905,"шоссейный_ADJ,велосипед_NOUN"
8232,Велосипеды~Дорожный велосипед~Schwinn Streamliner 2 (2015),,23792,"дорожный_ADJ,велосипед_NOUN"
8233,Велосипеды~Горный велосипед~Silverback SYNERGY Plus (2017),,227100,"горный_ADJ,велосипед_NOUN"
8234,Велосипеды~Горный велосипед~Merida Big.Seven 40-MD (2015),,26750,"горный_ADJ,велосипед_NOUN"
8235,Велосипеды~Шоссейный велосипед~Scott Addict 10 (2018),,187334,"шоссейный_ADJ,велосипед_NOUN"
8236,Велосипеды~Горный велосипед~Forward Next 2.0 29 disc (2017),,24190,"горный_ADJ,велосипед_NOUN"
8237,Велосипеды~Горный велосипед~Merida Juliet 40-V (2014),,17278,"горный_ADJ,велосипед_NOUN"
8238,Велосипеды~Горный велосипед~Giant Talon 27.5 2 LTD (2016),,36300,"горный_ADJ,велосипед_NOUN"
8239,Велосипеды~Горный велосипед~Forward Apache 2.0 disc (2016),,12850,"горный_ADJ,велосипед_NOUN"
8240,Велосипеды~Шоссейный велосипед~Scott Addict RC PRO (2018),,543989,"шоссейный_ADJ,велосипед_NOUN"
8241,Велосипеды~BMX велосипед~Haro Annex Mini (2015),,23310,велосипед_NOUN
8242,Велосипеды~Горный велосипед~Giant XTC Composite 29er 1 (2014),,198669,"горный_ADJ,велосипед_NOUN"
8243,Велосипеды~Детский велосипед~Forward Volcano 365 (2013),,10900,"детский_ADJ,велосипед_NOUN"
8244,Велосипеды~Дорожный велосипед~Merida Crossway XT-Edition (2018),,64310,"дорожный_ADJ,велосипед_NOUN"
8245,Велосипеды~Горный велосипед~Trek Fuel EX 9 29 (2015),,330000,"горный_ADJ,велосипед_NOUN"
8246,Велосипеды~Детский велосипед~Kellys Trick (2015),,14880,"детский_ADJ,велосипед_NOUN"
8247,Велосипеды~Детский велосипед~Silverback Spyke 24 (2014),,18000,"детский_ADJ,велосипед_NOUN"
8248,Велосипеды~Горный велосипед~Merida Big.Nine TFS 300 (2015),,42350,"горный_ADJ,велосипед_NOUN"
8249,Велосипеды~Горный велосипед~Forward Flash 2.0 (2015),,13050,"горный_ADJ,велосипед_NOUN"
8250,Велосипеды~Электровелосипед~Haibike Sduro HardFour 4.0 (2017),,144900,велосипед_NOUN
8251,Велосипеды~Шоссейный велосипед~Orbea Orca M11 (2014),,359700,"шоссейный_ADJ,велосипед_NOUN"
8252,Велосипеды~Детский велосипед~Scool XXlite 16 (2015),,14400,"детский_ADJ,велосипед_NOUN"
8253,Велосипеды~Горный велосипед~Forward Flare 2.0 disc (2016),,20940,"горный_ADJ,велосипед_NOUN"
8254,Велосипеды~Горный велосипед~Orbea MX 29 10 (2015),,47000,"горный_ADJ,велосипед_NOUN"
8255,Велосипеды~Горный велосипед~Trek Kids Dual Sport (2016),,35200,"горный_ADJ,велосипед_NOUN"
8256,Велосипеды~Детский велосипед~Forward Majorca 2.0 (2014),,9900,"детский_ADJ,велосипед_NOUN"
8257,Велосипеды~Горный велосипед~Kellys TNT 50 (2015),,34000,"горный_ADJ,велосипед_NOUN"
8258,Велосипеды~Дорожный велосипед~Trek 8.5 DS (2015),,67130,"дорожный_ADJ,велосипед_NOUN"
8259,Велосипеды~Шоссейный велосипед~Scott Addict 30 Disc (2018),,172130,"шоссейный_ADJ,велосипед_NOUN"
8260,Велосипеды~Дорожный велосипед~GT Traffic 3.0 (2016),,30550,"дорожный_ADJ,велосипед_NOUN"
8261,Велосипеды~Горный велосипед~Kellys Whip 10 (2015),,25433,"горный_ADJ,велосипед_NOUN"
8262,Велосипеды~Горный велосипед~Haro Calavera 27.Five Sport (2015),,22300,"горный_ADJ,велосипед_NOUN"
8263,Велосипеды~Горный велосипед~Trek Fuel EX 6 26 (2014),,102499,"горный_ADJ,велосипед_NOUN"
8264,Велосипеды~Горный велосипед~Trek Superfly 7 (2015),,88680,"горный_ADJ,велосипед_NOUN"
8265,Велосипеды~Горный велосипед~Cube LTD Race 29 (2017),,83700,"горный_ADJ,велосипед_NOUN"
8266,Велосипеды~Шоссейный велосипед~Trek Domane 4.1 Compact (2015),,88400,"шоссейный_ADJ,велосипед_NOUN"
8267,Велосипеды~Горный велосипед~Trek X-Caliber 9 27.5 (2015),,61260,"горный_ADJ,велосипед_NOUN"
8268,Велосипеды~Горный велосипед~Scott Genius LT 710 (2015),,355100,"горный_ADJ,велосипед_NOUN"
8269,"Велосипеды~Горный велосипед~Cronus Holts 1.0 29"" (2014)",,17875,"горный_ADJ,велосипед_NOUN"
8270,Велосипеды~Дорожный велосипед~Stels Navigator 310 Lady  (2017),,12320,"дорожный_ADJ,велосипед_NOUN"
8271,Велосипеды~Горный велосипед~Cronus Eos 0.5 (2015),,23338,"горный_ADJ,велосипед_NOUN"
8272,Велосипеды~Шоссейный велосипед~Centurion Hyperdrive 2000 (2017),,43152,"шоссейный_ADJ,велосипед_NOUN"
8273,Велосипеды~Детский велосипед~Stels Pilot 170 20  (2017),,8110,"детский_ADJ,велосипед_NOUN"
8274,Велосипеды~Горный велосипед~Silverback Scoop Fatty  (2016),,106148,"горный_ADJ,велосипед_NOUN"
8275,Велосипеды~Дорожный велосипед~Forward Evia Air 26 1.0 (2017),,11830,"дорожный_ADJ,велосипед_NOUN"
8276,Велосипеды~Дорожный велосипед~Kellys Phanatic 30 (2018),,50174,"дорожный_ADJ,велосипед_NOUN"
8277,Велосипеды~Детский велосипед~Kellys Marc 90 24 (2017),,23100,"детский_ADJ,велосипед_NOUN"
8278,Велосипеды~Дорожный велосипед~Giant Roam 0 Disc (2014),,40990,"дорожный_ADJ,велосипед_NOUN"
8279,Велосипеды~Горный велосипед~Stels Aggressor   (2015),,26000,"горный_ADJ,велосипед_NOUN"
8280,Велосипеды~Горный велосипед~Norco Charger 9.2 (2016),,68000,"горный_ADJ,велосипед_NOUN"
8281,Велосипеды~Детский велосипед~Stinger Highlander 200D (2016),,15880,"детский_ADJ,велосипед_NOUN"
8282,Велосипеды~Горный велосипед~Orbea Alma H50 (2013),,53130,"горный_ADJ,велосипед_NOUN"
8283,Велосипеды~Детский велосипед~Merida Matts J24 (2015),,19710,"детский_ADJ,велосипед_NOUN"
8284,Велосипеды~Детский велосипед~Merida FOX J12 (2016),,9280,"детский_ADJ,велосипед_NOUN"
8285,Велосипеды~Горный велосипед~Kross Soil 3.0 (2017),,266740,"горный_ADJ,велосипед_NOUN"
8286,Велосипеды~Детский велосипед~Format 7412 (2018),,22800,"детский_ADJ,велосипед_NOUN"
8287,Велосипеды~Горный велосипед~Cube Sting WLS 120 PRO 27.5 (2017),,132900,"горный_ADJ,велосипед_NOUN"
8288,Велосипеды~Дорожный велосипед~Scott Sportster 40 Men (2015),,35649,"дорожный_ADJ,велосипед_NOUN"
8289,Велосипеды~Дорожный велосипед~Stark Indy Single (2016),,12740,"дорожный_ADJ,велосипед_NOUN"
8290,Велосипеды~Горный велосипед~Scott Aspect 740 (2016),,46984,"горный_ADJ,велосипед_NOUN"
8291,Велосипеды~Горный велосипед~Merida Big.Seven 600 (2017),,60450,"горный_ADJ,велосипед_NOUN"
8292,Велосипеды~Шоссейный велосипед~Orbea Orca GLi2 (2013),,200330,"шоссейный_ADJ,велосипед_NOUN"
8293,Велосипеды~Горный велосипед~Silverback Syncra 1 (2013),,217350,"горный_ADJ,велосипед_NOUN"
8294,Велосипеды~Горный велосипед~Giant Trance SX 27.5 (2015),,241300,"горный_ADJ,велосипед_NOUN"
8295,Велосипеды~Горный велосипед~Merida Big Ninety-Nine 1500 (2014),,82977,"горный_ADJ,велосипед_NOUN"
8296,Велосипеды~Детский велосипед~Stels Navigator 430 V  (2017),,12910,"детский_ADJ,велосипед_NOUN"
8297,Велосипеды~Детский велосипед~Forward Twister 2.0 disc (2017),,14250,"детский_ADJ,велосипед_NOUN"
8298,Велосипеды~Дорожный велосипед~Orbea  Comfort 26 40 Entrance EQ (2014),,30880,"дорожный_ADJ,велосипед_NOUN"
8299,Велосипеды~Дорожный велосипед~Merida Crossway urban 20-D (2017),,23722,"дорожный_ADJ,велосипед_NOUN"
8300,Велосипеды~Горный велосипед~Commencal Meta SL 1 (2013),,131360,"горный_ADJ,велосипед_NOUN"
8301,Велосипеды~BMX велосипед~Format 3214 (2016),,20290,велосипед_NOUN
8302,Велосипеды~Горный велосипед~Stark Slash Disc (2016),,11770,"горный_ADJ,велосипед_NOUN"
8303,Велосипеды~Дорожный велосипед~Scott OTG 20 (2013),,29600,"дорожный_ADJ,велосипед_NOUN"
8304,Велосипеды~Горный велосипед~Scott Spark 930 (2016),,227304,"горный_ADJ,велосипед_NOUN"
8305,Велосипеды~Детский велосипед~Bulls Tokee Lite 16 (2017),,16100,"детский_ADJ,велосипед_NOUN"
8306,Велосипеды~Детский велосипед~Stinger Magnet KID (2016),,14060,"детский_ADJ,велосипед_NOUN"
8307,Велосипеды~Горный велосипед~Kellys Phanatic 10 (2014),,38531,"горный_ADJ,велосипед_NOUN"
8308,Велосипеды~Горный велосипед~Orbea Oiz M-LTD 29 (2015),,467310,"горный_ADJ,велосипед_NOUN"
8309,Велосипеды~Дорожный велосипед~Schwinn Brighton 1 (2015),,37392,"дорожный_ADJ,велосипед_NOUN"
8310,Велосипеды~Горный велосипед~Silverback Splash 1 (2014),,33600,"горный_ADJ,велосипед_NOUN"
8311,Велосипеды~Горный велосипед~Trek Stache 8 (2013),,92220,"горный_ADJ,велосипед_NOUN"
8312,Велосипеды~Горный велосипед~Trek Session 88 DH 27.5 (2015),,216200,"горный_ADJ,велосипед_NOUN"
8313,Велосипеды~Горный велосипед~Scott Scale 960 (2013),,52415,"горный_ADJ,велосипед_NOUN"
8314,Велосипеды~Детский велосипед~Trek Mystic 16 (2013),,13000,"детский_ADJ,велосипед_NOUN"
8315,Велосипеды~Горный велосипед~Scott Scale 740 (2017),,139685,"горный_ADJ,велосипед_NOUN"
8316,Велосипеды~Дорожный велосипед~Forward Omega 1.0 (2017),,16280,"дорожный_ADJ,велосипед_NOUN"
8317,Велосипеды~Горный велосипед~Cronus Punky 1.0  (2014),,18525,"горный_ADJ,велосипед_NOUN"
8318,Велосипеды~Шоссейный велосипед~Scott Addict 20 Disc (2018),,175244,"шоссейный_ADJ,велосипед_NOUN"
8319,Велосипеды~Горный велосипед~Stels Miss 5300 MD V030 (2017),,12000,"горный_ADJ,велосипед_NOUN"
8320,Велосипеды~Горный велосипед~Norco Storm 7.2 (2016),,36450,"горный_ADJ,велосипед_NOUN"
8321,Велосипеды~Горный велосипед~Scott Scale 50 (2012),,47400,"горный_ADJ,велосипед_NOUN"
8322,Велосипеды~Дорожный велосипед~Schwinn Searcher 3 Womens (2015),,31442,"дорожный_ADJ,велосипед_NOUN"
8323,Велосипеды~Детский велосипед~Forward Titan 2.0 (2016),,10240,"детский_ADJ,велосипед_NOUN"
8324,Велосипеды~Горный велосипед~Kellys Thorx 50 (2014),,57809,"горный_ADJ,велосипед_NOUN"
8325,Велосипеды~Горный велосипед~Scott Gambler 20 (2014),,155771,"горный_ADJ,велосипед_NOUN"
8326,"Велосипеды~Горный велосипед~Stevens Taniwha 29"" (2014)",,54500,"горный_ADJ,велосипед_NOUN"
8327,Велосипеды~Дорожный велосипед~Bergamont Vitess 6.0 Gent (2015),,60500,"дорожный_ADJ,велосипед_NOUN"
8328,Велосипеды~Горный велосипед~Norco Two50 (2016),,83500,"горный_ADJ,велосипед_NOUN"
8329,Велосипеды~Шоссейный велосипед~Giant Defy Composite 2 compact (2014),,138380,"шоссейный_ADJ,велосипед_NOUN"
8330,Велосипеды~Детский велосипед~Volare Disney Cars (2014),,8400,"детский_ADJ,велосипед_NOUN"
8331,Велосипеды~Детский велосипед~Stels Fortune 16  (2015),,4450,"детский_ADJ,велосипед_NOUN"
8332,Велосипеды~Горный велосипед~Giant XTC Advanced 27.5 1 (2015),,196600,"горный_ADJ,велосипед_NOUN"
8333,Велосипеды~Детский велосипед~Forward Funky 18 girl (2017),,5400,"детский_ADJ,велосипед_NOUN"
8334,Велосипеды~Горный велосипед~Cronus  Coupe 1.0 (2015),,20794,"горный_ADJ,велосипед_NOUN"
8335,Велосипеды~Детский велосипед~Kross Denis (2015),,13728,"детский_ADJ,велосипед_NOUN"
8336,Велосипеды~Горный велосипед~Merida Juliet 6. 10-V (2017),,23010,"горный_ADJ,велосипед_NOUN"
8337,Велосипеды~Горный велосипед~Merida One-Twenty 9. 500 (2017),,58725,"горный_ADJ,велосипед_NOUN"
8338,Велосипеды~Горный велосипед~Kellys Vanity 70 (2016),,30420,"горный_ADJ,велосипед_NOUN"
8339,Велосипеды~Детский велосипед~Stels Flyte 16  (2017),,4500,"детский_ADJ,велосипед_NOUN"
8340,Велосипеды~Шоссейный велосипед~Silverback Scento 1 (2015),,47520,"шоссейный_ADJ,велосипед_NOUN"
8341,Велосипеды~Шоссейный велосипед~Bergamont Sweep 4.0 (INTL) (2015),,37070,"шоссейный_ADJ,велосипед_NOUN"
8342,Велосипеды~Детский велосипед~Norco Mermaid 14 (2016),,13750,"детский_ADJ,велосипед_NOUN"
8343,Велосипеды~Горный велосипед~Scott Scale 960 (2014),,63651,"горный_ADJ,велосипед_NOUN"
8344,Велосипеды~Горный велосипед~Scott Genius 730 (2016),,246344,"горный_ADJ,велосипед_NOUN"
8345,Велосипеды~Шоссейный велосипед~Merida Scultura 200 (2018),,50150,"шоссейный_ADJ,велосипед_NOUN"
8346,Велосипеды~Горный велосипед~Aspect  LEGEND 26 MD (2017),,24600,"горный_ADJ,велосипед_NOUN"
8347,Велосипеды~Шоссейный велосипед~Bergamont Prime CX RD (2015),,115500,"шоссейный_ADJ,велосипед_NOUN"
8348,Велосипеды~Горный велосипед~Cube AIM SL 27.5 (2017),,41900,"горный_ADJ,велосипед_NOUN"
8349,Велосипеды~Горный велосипед~Format 9222 (2015),,51590,"горный_ADJ,велосипед_NOUN"
8350,Велосипеды~Горный велосипед~Stels Navigator 680 MD 26  (2017),,28730,"горный_ADJ,велосипед_NOUN"
8351,Велосипеды~Шоссейный велосипед~Merida Cyclo Cross  6000 (2017),,139500,"шоссейный_ADJ,велосипед_NOUN"
8352,Велосипеды~Горный велосипед~Scott Aspect 950 (2016),,40264,"горный_ADJ,велосипед_NOUN"
8353,Велосипеды~Детский велосипед~Smart Kid 20 (2016),,14990,"детский_ADJ,велосипед_NOUN"
8354,Велосипеды~Горный велосипед~Scott Scale 740 (2013),,98600,"горный_ADJ,велосипед_NOUN"
8355,Велосипеды~Дорожный велосипед~Dahon Speed Uno (2016),,25178,"дорожный_ADJ,велосипед_NOUN"
8356,Велосипеды~Электровелосипед~Giant Full-E  1 (2015),,205216,велосипед_NOUN
8357,Велосипеды~Шоссейный велосипед~Giant Propel Advanced 3 (2014),,121050,"шоссейный_ADJ,велосипед_NOUN"
8358,Велосипеды~Шоссейный велосипед~GT Grade Alloy Sora Womens (2016),,64350,"шоссейный_ADJ,велосипед_NOUN"
8359,Велосипеды~Детский велосипед~Norco Mirage 16 (2016),,16950,"детский_ADJ,велосипед_NOUN"
8360,Велосипеды~Горный велосипед~GT Helion Elite (2016),,161850,"горный_ADJ,велосипед_NOUN"
8361,Велосипеды~Дорожный велосипед~Silverback Shuffle Femme 20 (2016),,56043,"дорожный_ADJ,велосипед_NOUN"
8362,Велосипеды~Детский велосипед~Trek Superfly 24 D (2014),,21740,"детский_ADJ,велосипед_NOUN"
8363,Велосипеды~Дорожный велосипед~Cronus Butterlfly 2.0 (2015),,29906,"дорожный_ADJ,велосипед_NOUN"
8364,Велосипеды~Горный велосипед~Scott Spark 730 (2017),,293930,"горный_ADJ,велосипед_NOUN"
8365,Велосипеды~Дорожный велосипед~Schwinn Hollywood (2013),,17980,"дорожный_ADJ,велосипед_NOUN"
8366,Велосипеды~Детский велосипед~Kellys Wasper (2017),,9330,"детский_ADJ,велосипед_NOUN"
8367,Велосипеды~Шоссейный велосипед~Orbea Orca B M30 (2014),,100500,"шоссейный_ADJ,велосипед_NOUN"
8368,Велосипеды~Дорожный велосипед~Bergamont Horizon N8 Amst. (2015),,49390,"дорожный_ADJ,велосипед_NOUN"
8369,Велосипеды~Горный велосипед~Cube Access WLS Disc 29 (2017),,35000,"горный_ADJ,велосипед_NOUN"
8370,Велосипеды~Детский велосипед~Forward Titan 3.0 Disc (2014),,13500,"детский_ADJ,велосипед_NOUN"
8371,Велосипеды~Горный велосипед~Scott Genius 920 (2018),,290099,"горный_ADJ,велосипед_NOUN"
8372,Велосипеды~Детский велосипед~Stels Navigator 470 MD  (2015),,17000,"детский_ADJ,велосипед_NOUN"
8373,Велосипеды~Горный велосипед~Trek 3700 (2014),,24170,"горный_ADJ,велосипед_NOUN"
8374,Велосипеды~Горный велосипед~Scott Contessa 660 (2014),,20000,"горный_ADJ,велосипед_NOUN"
8375,Велосипеды~Шоссейный велосипед~Merida Ride 400-Juliet (2017),,62640,"шоссейный_ADJ,велосипед_NOUN"
8376,Велосипеды~Шоссейный велосипед~Giant Defy Advanced 1 (2016),,125800,"шоссейный_ADJ,велосипед_NOUN"
8377,Велосипеды~Горный велосипед~Stels Navigator 670 MD  (2015),,21675,"горный_ADJ,велосипед_NOUN"
8378,Велосипеды~BMX велосипед~GT Wise Sig (2016),,37700,велосипед_NOUN
8379,Велосипеды~Дорожный велосипед~Kellys Phanatic 70 (2017),,71376,"дорожный_ADJ,велосипед_NOUN"
8380,Велосипеды~Горный велосипед~Trek Cobia (2013),,49700,"горный_ADJ,велосипед_NOUN"
8381,Велосипеды~Дорожный велосипед~Giant Revolt 2 (2014),,70013,"дорожный_ADJ,велосипед_NOUN"
8382,Велосипеды~Дорожный велосипед~Merida Crossway urban 20-MD (2017),,22388,"дорожный_ADJ,велосипед_NOUN"
8383,Велосипеды~Дорожный велосипед~Stark Jam 20 (2015),,25750,"дорожный_ADJ,велосипед_NOUN"
8384,Велосипеды~Дорожный велосипед~Kross Evado 7.0 (2015),,72700,"дорожный_ADJ,велосипед_NOUN"
8385,Велосипеды~Горный велосипед~Scott Contessa 620 (2013),,38500,"горный_ADJ,велосипед_NOUN"
8386,Велосипеды~Детский велосипед~Altair City Boy 20  (2015),,5220,"детский_ADJ,велосипед_NOUN"
8387,Велосипеды~Детский велосипед~Stark Tanuki 18 Girl ST (2017),,7100,"детский_ADJ,велосипед_NOUN"
8388,Велосипеды~Дорожный велосипед~Stevens Jazz Forma (2012),,26250,"дорожный_ADJ,велосипед_NOUN"
8389,Велосипеды~Дорожный велосипед~Stinger Cruiser Nexus M (2016),,17500,"дорожный_ADJ,велосипед_NOUN"
8390,Велосипеды~Детский велосипед~Altair MTB HT 24 (2015),,7600,"детский_ADJ,велосипед_NOUN"
8391,Велосипеды~Горный велосипед~Merida Big.Nine 70 (2017),,40300,"горный_ADJ,велосипед_NOUN"
8392,Велосипеды~Горный велосипед~Trek Superfly 9 (2015),,130930,"горный_ADJ,велосипед_NOUN"
8393,Велосипеды~Детский велосипед~Stels Pilot 170 14  (2015),,4680,"детский_ADJ,велосипед_NOUN"
8394,Велосипеды~Дорожный велосипед~Merida Crossway 20-D-lady (2017),,30450,"дорожный_ADJ,велосипед_NOUN"
8395,Велосипеды~Шоссейный велосипед~Silverback Strela Expert (2017),,96800,"шоссейный_ADJ,велосипед_NOUN"
8396,Велосипеды~Горный велосипед~Scott Contessa Scale 720 (2016),,64140,"горный_ADJ,велосипед_NOUN"
8397,Велосипеды~Детский велосипед~Merida Chica J20 (2017),,16815,"детский_ADJ,велосипед_NOUN"
8398,"Велосипеды~Горный велосипед~Format 1313 27,5 (2018)",,40160,"горный_ADJ,велосипед_NOUN"
8399,Велосипеды~Горный велосипед~Kellys Viper 30 26 (2017),,26833,"горный_ADJ,велосипед_NOUN"
8400,Велосипеды~Горный велосипед~Merida Big.Seven 40-D (2018),,32745,"горный_ADJ,велосипед_NOUN"
8401,Велосипеды~Детский велосипед~Format 7424 (2017),,18890,"детский_ADJ,велосипед_NOUN"
8402,Велосипеды~Шоссейный велосипед~Giant Trinity Advanced SL 1 (2014),,393448,"шоссейный_ADJ,велосипед_NOUN"
